job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
12068,606,Senior Data Engineer,Senior Academic Data Engineer,"Durham, NC",via LinkedIn,Full-time,False,"Texas, United States",2023-02-01 17:48:34,False,False,United States,,,
12074,607,Data Analyst,Agricultural Data Analyst,Abu Dhabi - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-05-27 17:23:50,True,False,United Arab Emirates,,,
12080,608,Data Engineer,Data Engineer,Denmark,via Trabajo.org,Full-time,False,Denmark,2023-04-14 17:57:41,False,False,Denmark,,,
12087,609,Data Analyst,Data Analyst,"Doha, Qatar",via BeBee دولة قطر,Full-time,False,Qatar,2023-12-12 17:53:37,False,False,Qatar,,,
12094,610,Data Scientist,Marketing Data Scientist - BI Engineer,"Arlington, VA",via LinkedIn,Full-time,False,Georgia,2023-08-14 17:49:12,False,True,United States,,,
12122,611,Data Analyst,Marketing Data Analyst,"Quezon City, Metro Manila, Philippines",via LinkedIn,,False,Philippines,2023-02-22 17:19:57,False,False,Philippines,,,
12137,612,Data Scientist,Data Scientist,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-11-23 17:19:29,False,False,United Kingdom,,,
12162,613,Data Engineer,Big Data Engineer,Anywhere,via Dice,Contractor,True,"Texas, United States",2023-12-26 17:05:59,False,False,United States,hour,,100.0
12174,311,Senior Data Engineer,Senior Data Engineer - Data Quality,"Cambridge, UK",via My Stateline Jobs,Full-time,False,United Kingdom,2023-06-28 18:01:02,False,False,United Kingdom,,,
12179,615,Data Engineer,Data Engineer,"Oulu, Finland",via LinkedIn Finland,Full-time,False,Finland,2023-03-21 17:52:04,False,False,Finland,,,
12184,212,Data Engineer,Data DevOps Engineer,Anywhere,via LinkedIn Hungary,Full-time,True,Hungary,2023-08-12 17:31:37,False,False,Hungary,,,
12224,617,Data Analyst,Business Data Analyst,"Belmont, MA",via Lensa,Full-time,False,"New York, United States",2023-08-18 17:00:37,False,True,United States,,,
12249,618,Data Scientist,"Twilio Internship – Data Scientist, Marketing Communications","Bakersfield, CA",via BeBee,Full-time and Internship,False,"California, United States",2023-09-07 17:03:29,False,False,United States,,,
12275,619,Data Scientist,Data Scientist Level 2 Jobs,"Annapolis Junction, MD",via Clearance Jobs,Full-time,False,Georgia,2023-04-28 18:00:51,False,True,United States,,,
12282,620,Data Analyst,Language Researcher/Data Analyst,Singapore,via Indeed,Contractor,False,Singapore,2023-03-29 18:10:55,True,False,Singapore,,,
12285,621,Business Analyst,BI Analyst (f/m/d),"Berlin, Germany",via HRos.io,Full-time,False,Germany,2023-07-03 17:08:44,False,False,Germany,,,
12297,622,Software Engineer,Technical Engineer,"Brno, Czechia",via BeBee,Full-time,False,Czechia,2023-08-02 17:46:46,True,False,Czechia,,,
12312,462,Data Scientist,Data Scientist Jobs,"St. Louis, MO",via Clearance Jobs,Full-time,False,"Illinois, United States",2023-08-13 17:03:15,False,True,United States,,,
12386,624,Data Analyst,Technical Data Analyst,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-03-28 18:07:30,False,False,Singapore,,,
12391,625,Machine Learning Engineer,Machine Learning & Chatbot Platform Engineer,Anywhere,via LinkedIn,Full-time,True,India,2023-01-25 17:48:00,False,False,India,,,
12436,626,Data Scientist,Data Scientist I - Remote,Anywhere,via LinkedIn,Full-time,True,"New York, United States",2023-08-16 17:03:09,False,False,United States,,,
12439,627,Business Analyst,GZJ-128 - Senior Contract Management Analyst,"Colombia, Huila, Colombia",via BeBee Colombia,Full-time,False,Colombia,2023-07-10 17:42:18,True,False,Colombia,,,
12460,628,Data Engineer,Data Engineer,United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-02-21 18:03:32,False,False,United Arab Emirates,,,
12462,629,Data Scientist,Data Scientist with ODM,Anywhere,via LinkedIn,Contractor,True,"Illinois, United States",2023-01-16 17:42:39,False,False,United States,,,
12471,630,Software Engineer,Software Engineers Data with ETL specialization,Luxembourg,via BeBee Luxembourg,Full-time,False,Luxembourg,2023-05-26 17:39:54,False,False,Luxembourg,,,
12474,631,Senior Data Engineer,"Senior Data Engineer - $145,877 to $197,363","San Jose, CA",via WDHN Jobs,Full-time,False,"Texas, United States",2023-05-02 17:10:52,False,True,United States,,,
12476,632,Data Engineer,Data Centre Engineer,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-12-13 18:12:52,True,False,Singapore,,,
12506,633,Data Analyst,Data Analyst,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-12-13 18:12:26,False,False,Singapore,,,
12528,634,Data Scientist,Sr. Data Scientist,Anywhere,via LinkedIn,Full-time,True,Canada,2023-12-15 17:11:03,False,False,Canada,,,
12544,635,Senior Data Engineer,Senior Data Engineers - Hybrid/Remote (Makati) - Up to 35K,"Makati, Metro Manila, Philippines",via LinkedIn,,False,Philippines,2023-06-06 17:13:04,False,False,Philippines,,,
12546,636,Data Analyst,"Data Analyst, Net Revenue Management",Denmark,via Trabajo.org,Full-time,False,Denmark,2023-02-04 18:18:16,False,False,Denmark,,,
12590,637,Data Analyst,Data Analyst,Anywhere,via Indeed,Full-time,True,India,2023-11-30 17:12:06,True,False,India,,,
12600,128,Senior Data Scientist,Senior Data Scientist,"Aubrey, TX",via Open Roles,Full-time and Part-time,False,"Texas, United States",2023-11-23 17:03:57,False,True,United States,,,
12621,639,Data Engineer,Data Engineer,"Toronto, ON, Canada",via LinkedIn,Contractor,False,Canada,2023-04-26 17:21:26,False,False,Canada,,,
12646,640,Senior Data Scientist,Senior Data Scientist (Hyrbid),"Bengaluru, Karnataka, India",via Indeed,Full-time,False,India,2023-06-05 17:14:04,False,False,India,,,
12699,641,Data Analyst,Data Analyste,France,via BeBee,Full-time,False,France,2023-12-16 17:11:54,False,False,France,,,
12727,642,Data Engineer,Data Engineer,"Zaventem, Belgium",via LinkedIn,Full-time,False,Belgium,2023-09-25 17:46:59,False,False,Belgium,,,
12733,643,Data Engineer,Jr Data Engineer,"Hyderabad, Telangana, India",via SimplyHired,Full-time,False,India,2023-11-10 17:30:34,True,False,India,,,
12744,644,Data Engineer,LEAD DATA ENGINEER,"Dover, DE",via Nexxt,Full-time,False,"California, United States",2023-08-02 17:08:18,False,True,United States,,,
12750,645,Data Engineer,Data Engineering Consultant for HR,"Bengaluru, Karnataka, India",via Indeed,Full-time,False,India,2023-08-18 17:14:36,False,False,India,,,
12766,646,Data Analyst,Data Analyst Engineer for new technology applications,"Leuven, Belgium",via BeBee Belgique,Full-time,False,Belgium,2023-03-03 17:12:17,False,False,Belgium,,,
12768,647,Software Engineer,Full Stack Java Engineer,"Ankara, Türkiye",via Trabajo.org,Full-time,False,Turkey,2023-01-17 17:17:37,False,False,Turkey,,,
12805,648,Data Scientist,Data Scientist I-2,"Lisbon, Portugal",via Empregos Trabajo.org,Full-time,False,Portugal,2023-12-23 17:36:59,False,False,Portugal,,,
12817,649,Software Engineer,IT Analyst Disaster Recovery,Texas,via My ArkLaMiss Jobs,Full-time,False,Sudan,2023-02-10 18:34:25,False,True,Sudan,,,
12819,650,Data Scientist,Staff Data Scientist - Machine Learning - Now Hiring,Anywhere,via Snagajob,Full-time,True,Sudan,2023-08-16 18:12:05,False,True,Sudan,hour,,39.79500198364258
12824,357,Data Engineer,Engineer III - Big Data - Hive/Pyspark,India,via Adzuna,Full-time,False,India,2023-02-17 17:15:37,False,False,India,,,
12833,652,Data Scientist,Security Analyst II/Data Analyst/Data scientist,"Franklin, NJ",via DISYS Careers,,False,"New York, United States",2023-07-12 17:00:05,True,False,United States,,,
12853,49,Data Scientist,Data Scientist Jobs,"Arlington, VA",via Clearance Jobs,Full-time,False,"New York, United States",2022-12-31 17:02:18,False,True,United States,,,
12952,343,Data Analyst,Data Analyst Manager,"New York, NY",via ZipRecruiter,Full-time,False,"New York, United States",2023-10-11 17:00:12,False,False,United States,,,
12971,655,Data Engineer,Data Engineer,California,via Jora,Full-time,False,"Illinois, United States",2023-09-05 17:07:52,False,True,United States,,,
13030,656,Data Analyst,Data analyst,"Lyon, France",via BeBee,Full-time,False,France,2023-01-15 17:13:34,False,False,France,,,
13035,388,Business Analyst,Business & Reporting Analyst,"Roswell, NM",via Snagajob,Full-time,False,Sudan,2023-11-17 18:03:47,False,True,Sudan,,,
13055,658,Data Scientist,Principal Data Scientist,"Johannesburg, South Africa",via LinkedIn,Full-time,False,South Africa,2023-04-03 17:42:35,False,False,South Africa,,,
13068,659,Data Engineer,DATA ENGINEER (ONLY W2),New Jersey,via LinkedIn,Contractor,False,Georgia,2023-12-05 17:40:21,False,False,United States,,,
13082,660,Data Engineer,Voice and Data Network Engineer,"Bristol, UK",via LinkedIn,Full-time,False,United Kingdom,2023-08-01 17:23:16,True,False,United Kingdom,,,
13101,661,Data Engineer,Data Engineer,"Warsaw, Poland",via Trabajo.org,Full-time,False,Poland,2023-01-24 17:20:08,True,False,Poland,,,
13157,662,Data Engineer,Data Engineer II,"Las Vegas, NV",via LinkedIn,Full-time,False,Sudan,2023-07-18 18:22:45,False,False,Sudan,,,
13193,663,Senior Data Analyst,Senior Data Analyst,Thailand,via Trabajo.org,Full-time,False,Thailand,2023-01-15 17:17:25,True,False,Thailand,,,
13195,664,Data Engineer,Clean Energy Data Engineer,"Augusta, ME",via Nexxt,Full-time,False,Georgia,2023-07-28 17:38:57,False,True,United States,,,
13197,665,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,Sudan,2023-07-05 18:09:04,False,False,Sudan,,,
13242,666,Senior Data Engineer,Senior Data Engineer,"Chicago, IL",via Lensa,Full-time,False,"Illinois, United States",2023-08-24 17:27:19,True,True,United States,,,
13368,667,Data Scientist,Manager-Data Science,Singapore,via Trabajo.org,Full-time,False,Singapore,2023-03-30 17:24:23,False,False,Singapore,,,
13405,668,Data Analyst,Data Analyst,"Lucca, Province of Lucca, Italy",via BeBee,Full-time,False,Italy,2023-11-28 17:21:55,False,False,Italy,,,
13409,669,Data Engineer,Lead Data Engineer - Tech Team Lead,"Atlanta, GA",via Dice,Contractor,False,"Florida, United States",2023-07-12 17:09:17,True,False,United States,,,
13429,670,Data Scientist,Data Scientist,"Cape Town, South Africa",via Indeed,Full-time,False,South Africa,2023-09-26 17:23:09,False,False,South Africa,,,
13456,671,Data Engineer,Data Center Engineering Operation Technician,"Dublin, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-03-05 17:40:12,False,False,Ireland,,,
13479,82,Data Scientist,Sr. Data Scientist,"Arlington, VA",via Way2NextJob,Full-time,False,Georgia,2023-08-05 18:42:38,False,False,United States,,,
13486,673,Senior Data Scientist,Senior Data Scientist,"Zürich, Switzerland",via BeBee Schweiz,Full-time,False,Switzerland,2023-11-17 17:32:19,False,False,Switzerland,,,
13492,674,Senior Data Scientist,Data Science - Senior Data Science,"Houston, TX",via ComputerJobs.com,Full-time,False,Sudan,2023-04-09 18:15:23,False,False,Sudan,,,
13500,675,Data Engineer,Big Data Support Engineer for cloud migration project-Remote...,Anywhere,via ZipRecruiter,Contractor,True,Sudan,2023-12-07 18:07:45,False,False,Sudan,,,
13517,676,Business Analyst,Marketing Analyst,"Monterrey, Nuevo Leon, Mexico",via AutoZone - Talentify,Full-time,False,Mexico,2023-01-09 17:20:37,False,False,Mexico,,,
13562,21,Senior Data Engineer,Senior Azure Data Engineer,"São Paulo, State of São Paulo, Brazil",via Empregos Trabajo.org,Full-time,False,Brazil,2023-04-08 17:38:32,True,False,Brazil,,,
13595,43,Data Scientist,Data Scientist 1,India,via LinkedIn,Full-time,False,India,2023-04-11 17:53:26,False,False,India,,,
13617,679,Software Engineer,DevOps Engineer,"Nairobi, Kenya",via BeBee Kenya,Full-time,False,Kenya,2023-06-04 18:19:04,False,False,Kenya,,,
13622,680,Data Engineer,Big Data Engineer F/H,"Brest, France",via LinkedIn,Full-time,False,France,2023-03-16 17:47:56,True,False,France,,,
13653,681,Data Scientist,Data Scientist - Security Clearance,"La Plata, MD",via Indeed,Full-time,False,"New York, United States",2023-09-29 17:03:08,False,False,United States,year,165000.0,
13655,682,Data Engineer,Data Engineer 3,"Foxborough, MA",via Melga,Full-time,False,"Texas, United States",2023-02-25 17:08:19,False,False,United States,,,
13721,683,Data Scientist,Head of Advanced Analytics Foundation for Center of Excellence,"Copenhagen, Denmark",via BeBee Danmark,Full-time,False,Denmark,2023-07-04 17:24:02,False,False,Denmark,,,
13735,684,Data Engineer,Data & AI Solution Architecture Data Platform Engineer,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2023-06-15 17:28:10,False,False,India,,,
13761,685,Data Engineer,Data Engineer,"Reading, UK",via LinkedIn,Full-time,False,United Kingdom,2023-07-13 17:15:13,False,False,United Kingdom,,,
13765,686,Data Engineer,Data Engineer,"Phoenix, AZ",via LinkedIn,Full-time,False,Sudan,2023-09-20 17:16:43,False,True,Sudan,,,
13767,687,Senior Data Scientist,"Senior Lead, Data Strategy",Philippines,via Trabajo.org,Full-time,False,Philippines,2023-05-09 17:35:50,False,False,Philippines,,,
13805,688,Data Analyst,Data Analyst,United Arab Emirates,via Jooble,Full-time,False,United Arab Emirates,2023-11-25 17:36:06,False,False,United Arab Emirates,,,
13808,557,Data Scientist,Labs - Data Scientist - Senior Associate,"Fort Worth, TX",via LinkedIn,Full-time,False,"Texas, United States",2023-12-15 17:02:52,False,False,United States,,,
13825,690,Senior Data Engineer,Senior Data Engineer / Software Engineer,"Columbia, MD",via Snagajob,Full-time and Part-time,False,Georgia,2023-10-21 18:06:07,False,False,United States,hour,,53.3849983215332
13910,691,Data Engineer,Data Engineer,"Dunn Loring, VA",via LinkedIn,Full-time,False,Sudan,2023-05-25 17:53:13,False,False,Sudan,,,
13923,692,Data Scientist,People Analytics Analyst,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-01-05 17:50:49,False,False,Hong Kong,,,
13934,307,Data Engineer,"Data Engineering Manager, Data as a Service Center of Excellence...","Maple Grove, MN",via Snagajob,Full-time,False,Georgia,2023-08-23 17:43:55,False,True,United States,hour,,50.96500015258789
13942,694,Data Engineer,Data Science Engineer,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-02-05 17:38:08,False,False,Hong Kong,,,
13949,695,Data Analyst,Data Analyst,"Santa Barbara, CA",via LinkedIn,Full-time,False,"California, United States",2023-06-12 17:02:39,False,True,United States,,,
13961,696,Data Scientist,Data Scientist,"Hyderabad, Telangana, India",via BeBee India,Full-time,False,India,2023-09-19 09:56:01,False,False,India,,,
13967,697,Senior Data Engineer,Senior Data Science Platform Engineer,"Austin, TX",via Indeed,Full-time,False,Sudan,2023-07-14 18:01:45,False,False,Sudan,,,
14026,605,Data Analyst,Data Quality - Assistant Manager,"Hyderabad, Telangana, India",via LinkedIn,Full-time,False,India,2023-03-29 17:34:43,False,False,India,,,
14027,699,Data Analyst,Data Analyst,"St. Charles, IL",via LinkedIn,Full-time,False,"Illinois, United States",2023-01-16 17:18:22,False,False,United States,year,75000.0,
14029,700,Business Analyst,Junior Business Analyst,Anywhere,via LinkedIn,Full-time,True,Turkey,2023-12-06 17:20:30,False,False,Turkey,,,
14032,701,Data Engineer,Data Scientist / Analytics Engineer,"Cardiff, UK",via KSNT Jobs,Full-time,False,United Kingdom,2023-05-31 17:19:04,False,False,United Kingdom,,,
14038,702,Data Analyst,Data Analyst IV - 100% remote within Texas,Anywhere,via Jobgether,Full-time,True,"Texas, United States",2023-07-15 17:00:59,True,False,United States,,,
14039,608,Data Analyst,Data Analyst,Portugal,via BeBee Portugal,Full-time,False,Portugal,2023-06-15 17:52:00,True,False,Portugal,,,
14050,165,Data Engineer,"Principal, Data Engineer","Cary, NC",via WRBL Jobs,Full-time,False,Sudan,2023-04-12 17:59:59,False,False,Sudan,,,
14152,705,Data Analyst,Data Analyst,"Columbia, SC",via Indeed,Full-time,False,Georgia,2023-04-26 18:39:35,True,False,United States,,,
14166,706,Data Engineer,Digital Marketing Data Engineer,"Alpharetta, GA",via SimplyHired,Full-time,False,"California, United States",2023-09-19 17:05:14,False,True,United States,,,
14198,707,Data Scientist,BI Data Scientist,Czechia,via Trabajo.org,Full-time,False,Czechia,2023-09-19 10:35:48,False,False,Czechia,,,
14232,708,Data Scientist,"Lead Data Scientist - NLP, LLM, and GAI","Columbia, SC",via Nexxt,Full-time,False,Georgia,2023-09-30 18:00:22,False,True,United States,,,
14235,709,Data Engineer,Data Engineer,"Mountain View, CA",via Jobs Trabajo.org,Full-time,False,"New York, United States",2023-08-06 17:25:16,True,False,United States,,,
14244,710,Senior Data Engineer,Senior AWS Data Engineer,Anywhere,via Indeed,Full-time,True,India,2023-11-29 17:12:21,True,False,India,,,
14246,711,Data Analyst,Data Analyst,"Guadalajara, Jalisco, Mexico",via Trabajo.org,Full-time,False,Mexico,2023-04-02 17:09:34,False,False,Mexico,,,
14248,712,Data Engineer,Data Engineer,"Rotterdam, Netherlands",via Indeed,Full-time,False,Netherlands,2023-04-26 17:48:36,False,False,Netherlands,,,
14250,713,Data Engineer,Data Engineer,"Dalfsen, Netherlands",via BeBee,Full-time,False,Netherlands,2023-12-01 17:27:00,True,False,Netherlands,,,
14252,714,Data Analyst,Senior Biostatistician /Data Analyst *Remote* (Medical...,"Las Vegas, NV",via Your Basin Jobs,,False,"California, United States",2023-04-20 17:00:30,False,False,United States,,,
14255,235,Senior Data Analyst,Senior Data and Web Analyst,Anywhere,via LinkedIn Armenia,Full-time,True,Armenia,2023-01-06 18:12:42,True,False,Armenia,,,
14274,155,Data Engineer,Lead Data Engineer,Virginia,via Jobg8,Full-time,False,"Florida, United States",2023-11-26 17:29:58,False,False,United States,,,
14275,717,Data Scientist,Data Scientist,"Dublin, Ireland",via LinkedIn,Full-time,False,Ireland,2023-01-13 17:29:51,False,False,Ireland,,,
